,close,close,close,close,close,volume,volume,volume,volume,volume,fluctuation,fluctuation,fluctuation,fluctuation,fluctuation,relative_hl_close,relative_hl_close,relative_hl_close,relative_hl_close,relative_hl_close
fsym_tsym,BTC_USD,DASH_USD,ETH_USD,LTC_USD,XMR_USD,BTC_USD,DASH_USD,ETH_USD,LTC_USD,XMR_USD,BTC_USD,DASH_USD,ETH_USD,LTC_USD,XMR_USD,BTC_USD,DASH_USD,ETH_USD,LTC_USD,XMR_USD
time,,,,,,,,,,,,,,,,,,,,
2017-09-17 16:00:00,3720.382,308.32,260.05499999999995,51.906000000000006,95.82333333333334,1787278.6979999996,56105.95333333334,1301293.2925,400793.854,64634.15333333333,0.01585271682714793,0.010924476264314321,0.02005890943913259,0.014684486916976509,0.015400921129922349,0.145612148946066,0.32207792207792196,0.1611627445235988,0.14622342281775264,0.11750599520383566
2017-09-17 17:00:00,3713.6620000000003,306.05333333333334,258.71999999999997,51.624,95.19333333333334,1387179.96,33791.43643333333,1059513.4625,466396.308,36948.25666666666,0.01223581556299162,0.011634907504057426,0.014540268099527891,0.018412124686894384,0.014654189066886756,0.47950763812321373,0.2394324472506699,0.36333455165691836,0.3888334158036132,0.07122507122507156
2017-09-17 18:00:00,3720.8940000000002,309.43,259.875,51.484,95.26666666666665,959944.5780000001,36133.723333333335,905734.6950000001,349617.26800000004,9920.033333333333,0.012074628606241623,0.011410294194668144,0.015788301453081403,0.01758736161306606,0.011584008798206617,0.3949739432929792,0.9915074309978765,0.3466229342757217,0.2061172555057885,0.3347161689902695
2017-09-17 19:00:00,3689.3119999999994,312.27666666666664,258.34000000000003,50.956,94.20333333333333,1634044.2719999999,85008.38,1060469.1724999999,348384.82999999996,59256.0,0.01365782419114148,0.02774166806070825,0.013284126388977073,0.021412134865665598,0.013640781433217695,0.29434762656072333,0.34164513350559833,0.5345559186022056,0.36219833213198543,0.06238056238055948
2017-09-17 20:00:00,3748.1760000000004,317.25333333333333,264.6975,51.92999999999999,95.44,1526345.466,50100.94,1589830.5175,402624.106,29315.846666666668,0.01917974017824807,0.0175985079825399,0.026282729208739704,0.022702552331894298,0.014480695459174438,0.8995671461818231,0.8934426229508193,0.9768359360709029,0.9565512489675744,0.917480255019505
2017-09-17 21:00:00,3766.8020000000006,319.4266666666667,270.91499999999996,52.29600000000001,95.54666666666667,3050984.3279999997,78481.69666666667,3632308.44,589635.036,32334.553333333333,0.014520379482884533,0.017547117546638805,0.03322523359773951,0.016292202847419727,0.009789226307930306,0.6587150385869277,0.765441828686502,0.836229578311473,0.6855573442156835,0.8822083569672919
2017-09-17 22:00:00,3821.8300000000004,323.40333333333336,282.45000000000005,53.33399999999999,97.29666666666667,3729655.266,108101.94333333334,7102310.8825,1227107.5699999998,139382.45333333334,0.01712721005277893,0.020569868631051275,0.0565061554757067,0.02848759546465988,0.019893755468132924,0.9154377268891766,0.9438471673254304,0.7744945594448134,0.8320763703331326,0.944991181402416
2017-09-17 23:00:00,3787.636,328.28,280.885,52.898,96.76666666666667,2413030.892,214494.6133333333,3520623.0625,523057.786,70262.93,0.014042039835942835,0.03725781538053439,0.023702229951522467,0.018643139124334882,0.014733022893072522,0.35591083722117334,0.7459055152463469,0.4561097792278255,0.3691241212039586,0.10455878531387808
2017-09-18 00:00:00,3779.7419999999997,333.06666666666666,281.91999999999996,52.291999999999994,97.41666666666667,1599011.5359999998,241866.77000000002,1374763.1325,469895.77599999995,47668.20333333333,0.008081388373212034,0.02457346843582464,0.012806780609478274,0.016985346724622992,0.016289226326617504,0.6083422933135691,0.785611808047736,0.7038757692176116,0.31376290784757177,0.7127636009214945
2017-09-18 01:00:00,3872.898,337.91333333333336,292.19,54.343999999999994,100.28333333333335,3722859.386,210101.53000000003,4736358.53,974727.9039999999,247152.18333333335,0.02680489512179911,0.01792403379145904,0.04247895712757149,0.0430253895772707,0.03854140743662036,0.9734842613035232,0.9475952182374202,0.8783722419797362,0.9358553249809434,0.9575489391630532
2017-09-18 02:00:00,3920.7760000000003,336.5266666666667,293.865,55.132000000000005,100.59333333333332,4284605.344,110689.62333333334,4141938.5025000004,1084084.182,166872.33333333334,0.020128061502204884,0.02105646248457974,0.03277054532524587,0.026099142412502867,0.017716880743163063,0.9744431151658197,0.46186598905284887,0.9435571896596229,0.9703215295832747,0.8394444444444437
2017-09-18 03:00:00,3951.0,336.4433333333333,288.1725,55.362,101.41000000000001,6506674.615999999,58949.31333333333,3467199.1475,1133001.128,213472.29333333333,0.019022537755642742,0.02003653004573007,0.0269898518846985,0.02483230472961876,0.02767436379641454,0.6163429204200852,0.2947127008960302,0.004984260230849872,0.35185081885146413,0.39140215235020753
2017-09-18 04:00:00,3960.006,333.99,287.82,54.96,99.81,3408592.9239999996,55343.29666666667,1720625.4825,660370.294,182818.91,0.01115248394130535,0.018164192551230723,0.021864306464941308,0.02460619426479496,0.028158300798573652,0.6212646516219227,0.24779577822779,0.3943428739315674,0.4108143083970214,0.21815360795659536
2017-09-18 05:00:00,3919.0440000000003,330.34,285.68,54.138,98.86666666666667,3755042.9299999997,80333.80666666666,1569617.475,525938.8859999999,150347.79333333333,0.01886660899052208,0.027441501444009076,0.022984463146478264,0.025433919759811806,0.02212601914881181,0.03635860890751787,0.2042715600040442,0.06503626544672671,0.03906222063293387,0.17654808959156823
2017-09-18 06:00:00,3959.3119999999994,330.1666666666667,288.625,54.408,99.10333333333334,3207672.278,56198.380000000005,1237600.185,490503.81799999997,194048.97666666665,0.019268081019562122,0.021136288801974518,0.01853246873774258,0.01840246460810135,0.025174688251310393,0.9335847364347558,0.9310610489127681,0.9445950679557249,0.8856845412549887,0.8292148826743809
2017-09-18 07:00:00,3953.954,332.93333333333334,287.9725,54.448,98.33666666666666,2970368.528,17488.806666666667,1202785.8599999999,507456.268,89380.54666666668,0.012752654320462168,0.01506278955236689,0.017238790231842792,0.02131323890972535,0.016030804676093764,0.2554293199177966,0.7491296368622425,0.3396368323779326,0.2592139799936411,0.08255377622746962
2017-09-18 08:00:00,4057.546,339.26666666666665,298.24,56.464,102.33,7752071.794,65787.99,5231368.399999999,1399106.8739999998,207640.03000000003,0.03357575169200596,0.023601398532746575,0.045507116788449126,0.041374973985752087,0.04679800936909833,0.8132739378444598,0.9734244495064545,0.8625182919644063,0.9111485895786814,0.8708266660753345
2017-09-18 09:00:00,4085.262,338.59,298.01,57.198,102.56333333333333,6094100.194,42946.003333333334,3970250.84,1848573.5559999999,191318.14,0.015870357523603034,0.015559243096049382,0.018628986453033344,0.02799564028649674,0.02897882217107205,0.6684881138040187,0.719915672880036,0.45590284854990626,0.7447768709335145,0.36735131560722617
2017-09-18 10:00:00,4018.46,332.46666666666664,290.95000000000005,55.876,102.50999999999999,6118475.93,96855.03666666667,3743654.3174999994,1569404.96,362568.83666666667,0.02430499335224247,0.028516555228158366,0.0322360666336781,0.040869823653362045,0.02623882847219909,0.19056400903476178,0.19518625471706083,0.16863291473344008,0.26211378563522614,0.24857900719969764
2017-09-18 11:00:00,4028.138,328.7566666666667,292.5375,55.798,101.65333333333335,4617590.83,141183.23333333334,3051651.8499999996,1323379.0440000002,131441.10666666666,0.02050718507053998,0.039451074338383525,0.029486689041119764,0.030118678972569292,0.03166365743189969,0.5836523814110245,0.3691934687607569,0.6979237389861933,0.61307849732183,0.6326890896921032
2017-09-18 12:00:00,4005.7120000000004,333.2166666666667,290.84250000000003,55.312,100.70333333333333,3410629.1560000004,27052.226666666666,1681160.2825000002,695566.6799999999,35091.316666666666,0.012528110594860965,0.017875097678358088,0.017427669922285775,0.015235023240568062,0.015798190197748006,0.4689429849680362,1.0,0.5606543044250497,0.36423317683880996,0.31214612475999987
2017-09-18 13:00:00,3995.1160000000004,330.67333333333335,291.71,55.326,99.88,4877938.5,44415.97666666666,1712012.7750000001,530742.35,98354.81333333334,0.01876903893201428,0.015925289042141584,0.023574399829516285,0.018260876791940935,0.024118764335453985,0.7988063237643435,0.41755799755800066,0.9332856769646586,0.915117104790537,0.501416310588243
2017-09-18 14:00:00,4028.8160000000003,332.09999999999997,293.0,55.678,100.94666666666666,2549873.044,30818.74666666667,1469609.1949999998,528705.4940000001,32348.79333333333,0.011612753877376812,0.009828501613621412,0.011864703090726403,0.014318786291555696,0.02054808804260469,0.7795670336957603,0.6906022695911727,0.44735208515100816,0.5947093673015679,0.6316259015481136
2017-09-18 15:00:00,4015.3539999999994,330.9666666666667,292.28,55.388,100.35333333333334,1792755.7740000002,45953.670000000006,1273874.6099999999,462716.1620000001,136554.22333333333,0.01202255516527572,0.00813387396738314,0.01668179281716082,0.015371730386043485,0.01682144259817848,0.7194400584777945,0.45161030595813006,0.8534770797362302,0.6027015199106175,0.5786578359255541
2017-09-18 16:00:00,4001.9739999999997,332.0866666666667,288.5,55.032000000000004,100.64,1259879.6639999999,8361.203333333333,1160112.9449999998,385530.24199999997,9875.583333333334,0.007829159536241203,0.006931112485574468,0.016186291627939643,0.01028623657214661,0.011965012926547329,0.46548292342161524,0.6039461427724658,0.0762951896677295,0.3036580193680647,0.47749231444883766
2017-09-18 17:00:00,4070.6619999999994,334.71666666666664,294.39,56.04600000000001,101.69999999999999,2975302.1100000003,55036.85333333333,2340449.0149999997,735459.18,36122.76,0.021552581078271283,0.011642219731493042,0.02351370806977218,0.022064535847913697,0.014901410731009972,0.8354601837250606,0.952702702702701,0.9389902146061919,0.8458409696797137,0.6104417670682732
2017-09-18 18:00:00,4061.976,333.61999999999995,294.025,56.02,101.62666666666667,4631834.04,78877.16333333333,2092669.1025,889661.498,55460.93333333333,0.01739186673208751,0.011787252218282791,0.020921551705110515,0.01791821352761283,0.015337354805482073,0.19856286142983987,0.5888282982513536,0.3514964722100805,0.4168452703493532,0.2888401646679774
2017-09-18 19:00:00,4091.1,335.45666666666665,297.4275,56.239999999999995,101.60666666666667,1821495.6579999998,40762.95666666667,855630.625,366908.628,39736.829999999994,0.010854554560093302,0.011067782108509684,0.01248279215966297,0.011244694787046807,0.008069607552675877,0.8895324864028625,1.0,0.9896694214876048,0.7229858567895748,0.35548856349889374
2017-09-18 20:00:00,4009.46,330.84,290.39750000000004,55.298,100.40666666666668,5499962.017999999,44756.746666666666,3240164.4725,1066310.1539999999,49095.13999999999,0.028573411891809425,0.021941553289170797,0.03484719069295968,0.028839538859159946,0.02244792466708388,0.0833213696844605,0.29622483591031257,0.09286975893525543,0.05971124020551198,0.016260162601626136
2017-09-18 21:00:00,3972.3559999999998,328.15000000000003,290.265,54.83,99.33666666666666,5402122.046,32174.166666666668,3759492.17,957772.834,91389.48333333334,0.02500020163797363,0.015425353185888065,0.023692217637530107,0.026621967903903154,0.028292959490340427,0.26086954289561837,0.17072790236531832,0.5070788020138026,0.310404391641714,0.3229570239384365
2017-09-18 22:00:00,3995.996,327.74333333333334,290.87249999999995,54.876,99.03000000000002,2558174.482,59693.28666666666,1768725.895,620298.478,51810.956666666665,0.01789080614498081,0.014465780143133633,0.015813799575378033,0.017735915895822758,0.017717505944061126,0.8937733585442613,0.7576164769054349,0.9024771741608204,0.8204085552520061,0.6983608411405897
2017-09-18 23:00:00,3987.37,326.6933333333333,289.0525,54.30800000000001,98.54,1999391.1519999995,72207.7934,1077520.2675,626720.8099999999,46449.363333333335,0.01622070976184891,0.014970422584155945,0.015046950616203347,0.015925400893286385,0.015609001129840329,0.6368116422210004,0.5736993411412002,0.5182531615526202,0.33357685657995334,0.5340679229213253
2017-09-19 00:00:00,3901.9120000000003,320.9766666666667,282.8625,53.339999999999996,97.60000000000001,3745282.3840000005,48190.69333333333,2048215.345,495497.48999999993,35578.85333333333,0.027452530906788168,0.021267744006442855,0.024594855908034167,0.02139087659072912,0.014815664289015864,0.15078058878083858,0.10296676163343037,0.11025206015156433,0.15686871337356767,0.35261478707171756
2017-09-19 01:00:00,3900.1639999999998,315.8433333333333,281.1425,52.55,94.77,3958096.3019999997,92150.77999999998,4066340.8449999997,1257494.614,182720.54333333333,0.01948373022112465,0.032076788622908074,0.027938040505927766,0.04668865443802221,0.04198586528071375,0.715277850415076,0.22104890327220525,0.6818953438950464,0.6372851832394859,0.21713747422333637
2017-09-19 02:00:00,3961.1040000000003,325.7966666666667,286.045,53.584,97.45333333333333,3414919.336,75537.39666666667,3179279.355,928904.814,75933.10666666667,0.023428028297858047,0.037640515095396836,0.03280238425522576,0.035087007252525934,0.03460210732950655,0.8110756886944109,0.8599989355123508,0.6887306543432571,0.9119817392703876,0.8315439762196193
2017-09-19 03:00:00,3909.2439999999997,318.3333333333333,281.5675,52.492,96.25,2470776.608,46741.73333333334,1285262.055,357974.58200000005,57651.29666666667,0.02065571426613542,0.025913354973400905,0.019979238198742387,0.028033157666389814,0.01860042659893509,0.3301060900080094,0.0,0.16588593489426187,0.25312492574186374,0.2331324688532911
2017-09-19 04:00:00,3956.298,325.44666666666666,285.855,53.408,97.13666666666666,2579248.132,22384.52666666667,1431339.43,263369.466,39817.57666666667,0.021964465088324215,0.024554993375886944,0.027016838172431532,0.024691263075982177,0.020571060874109516,0.6365171240389647,0.9393128067826879,0.7049503588964185,0.7883404384925867,0.8225820379965461
2017-09-19 05:00:00,3960.826,324.9066666666667,286.6225,53.257999999999996,96.5,1385483.664,7381.713333333333,541379.795,164614.96800000002,14685.556666666665,0.011213887134938271,0.011249910033210277,0.012626727044823722,0.010968675998038796,0.008708607904792295,0.6150293318259049,0.6374148538782678,0.6980290290402051,0.3664362394527726,0.04651162790697303
2017-09-19 06:00:00,4020.8419999999996,327.6066666666666,290.795,54.16799999999999,98.29666666666667,2971321.97,46016.253333333334,1624980.035,439023.57800000004,30840.83666666667,0.017514172571982563,0.017041720147389656,0.01714085390273081,0.02060271708732167,0.02052373048337608,0.937849997375379,0.5308947672155776,0.8992261815277796,0.8572173671448784,0.9289617486338787
2017-09-19 07:00:00,3996.1339999999996,327.01,288.0825,55.698,98.06666666666666,2523042.91,13131.073333333334,1186351.8875000002,1008017.536,39745.473333333335,0.013881060467180776,0.00706935366438102,0.01774688812730761,0.032675674419606816,0.007255008265748107,0.3840614838168838,0.6294078046289207,0.4087920708856194,0.9770533861535554,0.7377291543465415
2017-09-19 08:00:00,4013.53,328.93,291.0125,54.734,98.35333333333334,1825181.2299999997,46802.67333333334,1298723.32,1091953.7880000002,44164.920000000006,0.0111596419854464,0.013113207641688253,0.01948133512248653,0.03232389010110584,0.012296692162953577,0.5620426478250831,0.41497898067952327,0.6325264902787453,0.20869503532116934,0.5173714636415788
2017-09-19 09:00:00,3954.736,323.5366666666667,285.69,54.334,96.58,2837909.562,23573.83,1848275.3975000002,801914.618,68157.15999999999,0.016738431495328464,0.01940107572593916,0.02298756624604964,0.02946833422717531,0.021645694499239334,0.10181687443315202,0.08311630246465139,0.08539982030547984,0.47553643811859037,0.0955497382198966
2017-09-19 10:00:00,3975.9,325.9866666666667,287.5925,54.258,97.38333333333333,2415388.7460000003,20397.539999999997,1241368.705,539898.74,35505.399999999994,0.011984169199996555,0.028878139514185483,0.014582031277438238,0.01687476726884992,0.01997751972682116,0.6129698132796901,0.42349295409114046,0.6217152719952305,0.2884688123911175,0.6651397082028518
2017-09-19 11:00:00,4010.13,329.1133333333333,291.6975,55.044,98.33666666666666,2515082.5100000002,24946.641,1028955.2975,500446.084,33248.03333333333,0.015107155301231866,0.010802801249023677,0.016200966711821193,0.02104973590181347,0.018301869065404475,0.8591528655462808,1.0,0.989144885083374,0.8454165035512243,0.855112187533114
2017-09-19 12:00:00,3998.8660000000004,327.22333333333336,290.46,54.616,97.52333333333333,1699662.1060000001,55968.37666666667,1193970.595,352596.044,26409.75,0.0071186944541333395,0.014843372836056025,0.009686591293226493,0.01616672140897289,0.012320228894556301,0.452285102879552,0.22917246067797778,0.4983604929980383,0.42590906201453826,0.29157061004381596
2017-09-19 13:00:00,3996.204,330.11999999999995,289.0625,54.605999999999995,97.72333333333334,3331226.1159999995,68153.59000000001,1304209.145,642364.494,87304.23666666668,0.01301319365356153,0.010892125637446662,0.014317403642778295,0.01861591637128518,0.013063328136353997,0.07570467809440055,0.8600049073733231,0.11132075471698222,0.24870214174011562,0.191101510525389
2017-09-19 14:00:00,3979.392,326.24333333333334,287.9825,53.903999999999996,97.42999999999999,2387833.9420000003,28463.35666666667,864342.7699999999,433881.27999999997,22696.23,0.012735881320706239,0.013912493471197026,0.008733544803338811,0.01784215841334761,0.01111982452439878,0.1613352098462124,0.13236313236313405,0.18442467759797185,0.09109654871122655,0.10309278350515379
2017-09-19 15:00:00,3902.504,321.27666666666664,283.5725,52.694,96.08999999999999,6713572.812000001,167871.58333333334,2330396.2125,1167779.81,52580.583333333336,0.02423134540117137,0.02920284840456631,0.023043032829894658,0.03985157858576714,0.019158151709624455,0.17111261294421173,0.44303087169642447,0.27761013241725163,0.2758976507495158,0.07202622694133083
2017-09-19 16:00:00,3902.318,318.20666666666665,281.955,52.878,96.08666666666666,4333032.159999999,38072.30336666667,1954022.915,811421.0540000001,59929.73333333334,0.016248047195352607,0.014674278199473615,0.01800069657544958,0.02050195968850462,0.0145580558655345,0.58217533777797,0.08426996649735075,0.5014763187957634,0.6283950184607694,0.1947701149425279
2017-09-19 17:00:00,3906.4,323.87000000000006,281.6575,53.00999999999999,95.92666666666666,2718133.1259999997,67589.32,1486680.675,513738.30999999994,24705.806666666667,0.014709845766342822,0.020099632264526674,0.018701733778027453,0.018723447301534878,0.013469175191122272,0.36218087710373487,0.8838581669226836,0.4097618038557697,0.18325396825396642,0.5232079149656085
2017-09-19 18:00:00,3916.8239999999996,325.2833333333333,282.87,53.117999999999995,97.06333333333333,1964506.8619999997,24950.316666666666,1175874.7725,396016.44000000006,66141.48,0.01350910275460071,0.01748314826002554,0.014746001114261706,0.015959554031097875,0.019627947101997573,0.6401472317245296,0.9667259729214092,0.8626917153277778,0.9834862385321095,0.95042735042735
2017-09-19 19:00:00,3900.422,325.4266666666667,282.7625,52.79,98.24666666666667,1527276.28,37722.71333333333,1116454.47,280690.35,192015.20000000004,0.011874765792408615,0.009014058730875369,0.015096055248043194,0.013139914844998813,0.0312526915074398,0.007974495804145543,0.3389073535521299,0.08745041862819766,0.036000000000001364,0.38834719219170677
2017-09-19 20:00:00,3913.1520000000005,323.94,282.6875,52.996,97.46999999999998,1323433.0,13705.886666666667,495866.37250000006,145721.55,36868.566666666666,0.009025178742533876,0.007582308796776241,0.007603928350487378,0.009772476658272876,0.015570075776997793,0.6482844854871709,0.5034013605442168,0.28208959524890465,0.7684134472353283,0.12067453115547504
2017-09-19 21:00:00,3882.554,321.07,282.35249999999996,52.338,96.57,1323063.6720000003,14469.553333333335,865520.7925000001,308579.36600000004,21308.850000000002,0.010256101056551675,0.013009388692413882,0.010342567634411163,0.017845625657373725,0.012585409073088846,0.04919274380022741,0.1369057709966866,0.12319973623887281,0.09181532671303388,0.004219409282696627
2017-09-19 22:00:00,3895.786,322.21666666666664,283.0225,52.464,96.58999999999999,2050895.2600000002,13919.77333333333,1109323.1175000002,350047.99799999996,18326.126666666667,0.01532443324887015,0.010947392696679386,0.012399158256454363,0.016624484504965183,0.005501095596373205,0.32162702647044483,0.30054929773327616,0.31384644766997777,0.48721503986209924,0.3406947319990854
2017-09-19 23:00:00,3884.5960000000005,322.55,281.0375,51.758,95.01333333333334,1468951.9,36768.81,892335.395,397489.75599999994,72134.62333333334,0.007633266515904574,0.015779652013282523,0.01001502747947386,0.014903830522534838,0.021855245550364926,0.21901096418034233,0.3965141612200435,0.10439837150559085,0.04748538011695759,0.07995079950799554
2017-09-20 00:00:00,3856.892,317.1333333333333,279.6225,51.626,93.79666666666667,3742255.832,68021.87333333334,1309394.7675,601943.26,101374.11,0.013849736932283507,0.02534297702239278,0.013101012201173143,0.018238335538415775,0.028590718260672793,0.4535540466955824,0.22252297542670638,0.5202277326052892,0.6261508853968643,0.41300044984255563
2017-09-20 01:00:00,3896.946,319.27333333333337,282.03249999999997,52.18599999999999,94.63,2553288.994,46492.97666666666,1520270.2725,426769.19000000006,88395.13333333335,0.019060277921670817,0.00924955805667617,0.02021820352620316,0.021306748554697583,0.0234616180355738,0.8835079394262644,0.9150858175248421,0.9161306640553339,0.8575570401914344,0.8031743762064772
2017-09-20 02:00:00,3953.4,323.68666666666667,286.84,52.778,96.05666666666667,2694939.594,42561.35,1798923.69,456973.11600000004,49049.28333333333,0.022057558421018163,0.01884182618957977,0.028856176885544833,0.027096930422531813,0.027095286944595478,0.954380238722343,0.9989775051124724,0.8845121828490484,0.7337673974770735,0.9174724684394312
2017-09-20 03:00:00,3948.1519999999996,327.77666666666664,285.8725,52.688,96.14999999999999,2260480.56,30272.77,815399.495,265841.378,94295.92666666665,0.008965546060766794,0.01738492000393287,0.009789184763968062,0.012585937706320152,0.025834462235464886,0.3709455249416185,0.8830780381211971,0.336591282496834,0.3061649029982368,0.7316611418450149
2017-09-20 04:00:00,3938.154,325.59999999999997,285.325,52.634,95.38,1069318.892,11548.396666666667,398418.15,104932.374,20686.183333333334,0.008458344140793977,0.011688773263566094,0.011110661634669878,0.008074393412768076,0.013658589762648077,0.39069550794447216,0.24429483019684042,0.6306265517801765,0.7193936143882582,0.35361684458879544
2017-09-20 05:00:00,3922.792,327.41333333333336,283.69500000000005,52.463999999999984,95.46999999999998,992616.5100000001,27646.690000000002,515814.84,139409.898,17440.046666666665,0.009781963208034181,0.012055977260261202,0.010644273243524852,0.011553815924012566,0.012127127034109472,0.1466387004382068,0.7822720192334481,0.2698749222048396,0.21558912494217367,0.3761811937250504
2017-09-20 06:00:00,3926.053999999999,328.46,284.1425,52.376,94.94,1598008.942,21002.8,568214.1725,203567.038,24485.083333333332,0.011050711957457026,0.009326196674647824,0.009915398794666722,0.013112493600893041,0.012298523740786882,0.8815695139565699,1.0,0.8047631560784678,0.6342536317556294,0.3597710698790715
2017-09-20 07:00:00,3911.9339999999997,330.18,284.2125,52.394000000000005,95.69666666666667,1019852.542,86962.70000000001,547714.78,181024.162,15112.643333333332,0.00776946487449256,0.010940490134527088,0.010399383851198284,0.013367233933883513,0.016677190762182877,0.4721824686013282,0.8978224455611373,0.6889035155929838,0.5944309957353413,0.8093078909251211
2017-09-20 08:00:00,3934.1520000000005,337.5,285.03,52.89200000000001,95.75,1535513.712,483479.0633333333,673360.6775,395526.114,11556.296666666667,0.011786907133233965,0.05411568630830593,0.009570477543159553,0.02474438691236862,0.010624791732776482,0.6334464265622347,0.41674607652196993,0.44550682327677404,0.5381931460313978,0.5187439613526554
2017-09-20 09:00:00,4000.892,343.6766666666667,290.28,53.55,97.46333333333332,3902032.4,178893.11000000002,1241306.6775,339779.978,96563.3,0.023878488017062487,0.027654292970283698,0.022040468263095685,0.021557927967041653,0.021663851923621812,0.8563268679696417,0.7966891111287486,0.9403699977643643,0.9622941855519767,0.9588313413014605
2017-09-20 10:00:00,4014.636,343.28999999999996,291.76,53.553999999999995,97.83666666666666,5145855.33,197421.28000000003,2444988.4175,917472.564,93041.80666666669,0.016693830457568167,0.011441077689304654,0.019578555050985193,0.022855516428124962,0.019864160531111678,0.46320624488832723,0.4594970760233951,0.5846235133138629,0.25950944913803775,0.47211192232787846
2017-09-20 11:00:00,3998.46,343.77666666666664,290.8625,53.248000000000005,97.04666666666667,2002252.6799999997,115173.66666666667,1187481.57,402287.074,77037.99,0.00815440533331933,0.015205377853358763,0.009065415435957723,0.010563390029982137,0.014274307502683168,0.3392383521360599,0.23563998190863755,0.33001931536866125,0.30947091065752824,0.20425605791961965
2017-09-20 12:00:00,4026.7160000000003,342.77666666666664,293.0675,53.548,97.81333333333333,1608692.17,59413.95333333333,1213416.73,356284.292,12243.11,0.009897657072131683,0.009173178883053584,0.011406182376656157,0.017013270085081154,0.010518817306139515,0.9844106463878329,0.40339707675449543,0.8906579963945435,0.6105847797516549,1.0
2017-09-20 13:00:00,3997.8720000000003,343.78,290.365,53.331999999999994,97.69666666666667,1711958.3280000002,63792.590000000004,889534.97,246763.6,21902.210000000003,0.011096023948640194,0.010897442040622582,0.01370868251184188,0.011053517708501203,0.007567651051750602,0.21017105932577657,0.6039353533329418,0.1124793198680322,0.24475324675324503,0.6235014985015018
